bus_stop_group,next_bus_stop_group,time_of_day,count_of_events
1020,1018,1900-01-01T07:00:00.000Z,3
1020,1018,1900-01-01T08:00:00.000Z,3
1020,1018,1900-01-01T09:00:00.000Z,3
1020,1018,1900-01-01T10:00:00.000Z,3
1020,1018,1900-01-01T11:00:00.000Z,3
1020,1018,1900-01-01T12:00:00.000Z,3
1020,1018,1900-01-01T13:00:00.000Z,3
1020,1018,1900-01-01T14:00:00.000Z,3
1020,1018,1900-01-01T15:00:00.000Z,3
1020,1018,1900-01-01T16:00:00.000Z,3
1020,1018,1900-01-01T17:00:00.000Z,3
1020,1018,1900-01-01T18:00:00.000Z,3
1020,1018,1900-01-01T19:00:00.000Z,3
1020,1018,1900-01-01T20:00:00.000Z,2
1020,1018,1900-01-01T21:00:00.000Z,2
1020,1018,1900-01-01T22:00:00.000Z,1
1020,1019,1900-01-01T05:00:00.000Z,5
1020,1019,1900-01-01T06:00:00.000Z,15
1020,1019,1900-01-01T07:00:00.000Z,10
1020,1019,1900-01-01T08:00:00.000Z,5
1020,1019,1900-01-01T09:00:00.000Z,10
1020,1019,1900-01-01T10:00:00.000Z,10
1020,1019,1900-01-01T11:00:00.000Z,10
1020,1019,1900-01-01T12:00:00.000Z,10
1020,1019,1900-01-01T13:00:00.000Z,10
1020,1019,1900-01-01T14:00:00.000Z,10
1020,1019,1900-01-01T15:00:00.000Z,10
1020,1019,1900-01-01T16:00:00.000Z,10
1020,1019,1900-01-01T17:00:00.000Z,10
1020,1019,1900-01-01T18:00:00.000Z,10
1020,1019,1900-01-01T19:00:00.000Z,10
1020,1019,1900-01-01T20:00:00.000Z,10
1020,1019,1900-01-01T21:00:00.000Z,10
1025,1569,1900-01-01T06:00:00.000Z,4
1025,1569,1900-01-01T07:00:00.000Z,6
1025,1569,1900-01-01T08:00:00.000Z,4
1025,1569,1900-01-01T09:00:00.000Z,2
1025,1569,1900-01-01T10:00:00.000Z,2
1025,1569,1900-01-01T11:00:00.000Z,4
1025,1569,1900-01-01T12:00:00.000Z,2
1025,1569,1900-01-01T13:00:00.000Z,2
1025,1569,1900-01-01T14:00:00.000Z,2
1025,1569,1900-01-01T15:00:00.000Z,4
1025,1569,1900-01-01T16:00:00.000Z,6
1025,1569,1900-01-01T17:00:00.000Z,6
1025,1569,1900-01-01T18:00:00.000Z,6
1025,1569,1900-01-01T19:00:00.000Z,4
1025,1569,1900-01-01T20:00:00.000Z,2
1025,1569,1900-01-01T21:00:00.000Z,2
1027,1942,1900-01-01T05:00:00.000Z,2
1027,1942,1900-01-01T06:00:00.000Z,2
1027,1942,1900-01-01T07:00:00.000Z,3
1027,1942,1900-01-01T08:00:00.000Z,2
1027,1942,1900-01-01T09:00:00.000Z,2
1027,1942,1900-01-01T10:00:00.000Z,2
1027,1942,1900-01-01T11:00:00.000Z,2
1027,1942,1900-01-01T12:00:00.000Z,2
1027,1942,1900-01-01T13:00:00.000Z,2
1027,1942,1900-01-01T14:00:00.000Z,2
1027,1942,1900-01-01T15:00:00.000Z,2
1027,1942,1900-01-01T16:00:00.000Z,2
1027,1942,1900-01-01T17:00:00.000Z,2
1027,1942,1900-01-01T18:00:00.000Z,2
1027,1942,1900-01-01T19:00:00.000Z,2
1027,1942,1900-01-01T20:00:00.000Z,2
1027,1942,1900-01-01T21:00:00.000Z,2
1027,1942,1900-01-01T22:00:00.000Z,2
1028,1001,1900-01-01T04:00:00.000Z,8
1028,1001,1900-01-01T05:00:00.000Z,18
1028,1001,1900-01-01T06:00:00.000Z,17
1028,1001,1900-01-01T07:00:00.000Z,17
1028,1001,1900-01-01T08:00:00.000Z,15
1028,1001,1900-01-01T09:00:00.000Z,13
1028,1001,1900-01-01T10:00:00.000Z,13
1028,1001,1900-01-01T11:00:00.000Z,13
1028,1001,1900-01-01T12:00:00.000Z,13
1028,1001,1900-01-01T13:00:00.000Z,13
1028,1001,1900-01-01T14:00:00.000Z,18
1028,1001,1900-01-01T15:00:00.000Z,16
1028,1001,1900-01-01T16:00:00.000Z,15
1028,1001,1900-01-01T17:00:00.000Z,16
1028,1001,1900-01-01T18:00:00.000Z,14
1028,1001,1900-01-01T19:00:00.000Z,13
1028,1001,1900-01-01T20:00:00.000Z,11
1028,1001,1900-01-01T21:00:00.000Z,11
1028,1001,1900-01-01T22:00:00.000Z,7
1028,1001,1900-01-01T23:00:00.000Z,4
1028,1028,1900-01-01T05:00:00.000Z,8
1028,1028,1900-01-01T06:00:00.000Z,8
1028,1028,1900-01-01T07:00:00.000Z,8
1028,1028,1900-01-01T08:00:00.000Z,8
1028,1028,1900-01-01T09:00:00.000Z,8
1028,1028,1900-01-01T10:00:00.000Z,8
1028,1028,1900-01-01T11:00:00.000Z,8
1028,1028,1900-01-01T12:00:00.000Z,8
1028,1028,1900-01-01T13:00:00.000Z,8
1028,1028,1900-01-01T14:00:00.000Z,8
1028,1028,1900-01-01T15:00:00.000Z,8
1028,1028,1900-01-01T16:00:00.000Z,8
1028,1028,1900-01-01T17:00:00.000Z,8
1028,1028,1900-01-01T18:00:00.000Z,8
1028,1028,1900-01-01T19:00:00.000Z,8
1028,1028,1900-01-01T20:00:00.000Z,8
1028,1028,1900-01-01T21:00:00.000Z,8
1028,1028,1900-01-01T22:00:00.000Z,4
1028,1028,1900-01-01T23:00:00.000Z,4
1028,1029,1900-01-01T05:00:00.000Z,9
1028,1029,1900-01-01T06:00:00.000Z,27
1028,1029,1900-01-01T07:00:00.000Z,39
1028,1029,1900-01-01T08:00:00.000Z,45
1028,1029,1900-01-01T09:00:00.000Z,36
1028,1029,1900-01-01T10:00:00.000Z,30
1028,1029,1900-01-01T11:00:00.000Z,30
1028,1029,1900-01-01T12:00:00.000Z,30
1028,1029,1900-01-01T13:00:00.000Z,30
1028,1029,1900-01-01T14:00:00.000Z,30
1028,1029,1900-01-01T15:00:00.000Z,42
1028,1029,1900-01-01T16:00:00.000Z,45
1028,1029,1900-01-01T17:00:00.000Z,45
1028,1029,1900-01-01T18:00:00.000Z,39
1028,1029,1900-01-01T19:00:00.000Z,30
1028,1029,1900-01-01T20:00:00.000Z,24
1028,1029,1900-01-01T21:00:00.000Z,9
1028,1029,1900-01-01T22:00:00.000Z,9
1028,1029,1900-01-01T23:00:00.000Z,6
1029,1030,1900-01-01T05:00:00.000Z,9
1029,1030,1900-01-01T06:00:00.000Z,24
1029,1030,1900-01-01T07:00:00.000Z,42
1029,1030,1900-01-01T08:00:00.000Z,42
1029,1030,1900-01-01T09:00:00.000Z,39
1029,1030,1900-01-01T10:00:00.000Z,30
1029,1030,1900-01-01T11:00:00.000Z,30
1029,1030,1900-01-01T12:00:00.000Z,30
1029,1030,1900-01-01T13:00:00.000Z,30
1029,1030,1900-01-01T14:00:00.000Z,27
1029,1030,1900-01-01T15:00:00.000Z,45
1029,1030,1900-01-01T16:00:00.000Z,42
1029,1030,1900-01-01T17:00:00.000Z,48
1029,1030,1900-01-01T18:00:00.000Z,39
1029,1030,1900-01-01T19:00:00.000Z,30
1029,1030,1900-01-01T20:00:00.000Z,24
1029,1030,1900-01-01T21:00:00.000Z,9
1029,1030,1900-01-01T22:00:00.000Z,9
1029,1030,1900-01-01T23:00:00.000Z,6
1030,1031,1900-01-01T04:00:00.000Z,9
1030,1031,1900-01-01T05:00:00.000Z,18
1030,1031,1900-01-01T06:00:00.000Z,33
1030,1031,1900-01-01T07:00:00.000Z,45
1030,1031,1900-01-01T08:00:00.000Z,45
1030,1031,1900-01-01T09:00:00.000Z,39
1030,1031,1900-01-01T10:00:00.000Z,30
1030,1031,1900-01-01T11:00:00.000Z,30
1030,1031,1900-01-01T12:00:00.000Z,30
1030,1031,1900-01-01T13:00:00.000Z,30
1030,1031,1900-01-01T14:00:00.000Z,33
1030,1031,1900-01-01T15:00:00.000Z,45
1030,1031,1900-01-01T16:00:00.000Z,45
1030,1031,1900-01-01T17:00:00.000Z,45
1030,1031,1900-01-01T18:00:00.000Z,42
1030,1031,1900-01-01T19:00:00.000Z,30
1030,1031,1900-01-01T20:00:00.000Z,24
1030,1031,1900-01-01T21:00:00.000Z,9
1030,1031,1900-01-01T22:00:00.000Z,9
1030,1031,1900-01-01T23:00:00.000Z,6
1030,R-02,1900-01-01T04:00:00.000Z,3
1030,R-02,1900-01-01T05:00:00.000Z,6
1030,R-02,1900-01-01T06:00:00.000Z,11
1030,R-02,1900-01-01T07:00:00.000Z,15
1030,R-02,1900-01-01T08:00:00.000Z,15
1030,R-02,1900-01-01T09:00:00.000Z,13
1030,R-02,1900-01-01T10:00:00.000Z,10
1030,R-02,1900-01-01T11:00:00.000Z,10
1030,R-02,1900-01-01T12:00:00.000Z,10
1030,R-02,1900-01-01T13:00:00.000Z,10
1030,R-02,1900-01-01T14:00:00.000Z,11
1030,R-02,1900-01-01T15:00:00.000Z,15
1030,R-02,1900-01-01T16:00:00.000Z,15
1030,R-02,1900-01-01T17:00:00.000Z,15
1030,R-02,1900-01-01T18:00:00.000Z,14
1030,R-02,1900-01-01T19:00:00.000Z,10
1030,R-02,1900-01-01T20:00:00.000Z,8
1030,R-02,1900-01-01T21:00:00.000Z,3
1030,R-02,1900-01-01T22:00:00.000Z,3
1030,R-02,1900-01-01T23:00:00.000Z,2
1031,R-02,1900-01-01T04:00:00.000Z,3
1031,R-02,1900-01-01T05:00:00.000Z,6
1031,R-02,1900-01-01T06:00:00.000Z,11
1031,R-02,1900-01-01T07:00:00.000Z,15
1031,R-02,1900-01-01T08:00:00.000Z,15
1031,R-02,1900-01-01T09:00:00.000Z,12
1031,R-02,1900-01-01T10:00:00.000Z,10
1031,R-02,1900-01-01T11:00:00.000Z,10
1031,R-02,1900-01-01T12:00:00.000Z,10
1031,R-02,1900-01-01T13:00:00.000Z,10
1031,R-02,1900-01-01T14:00:00.000Z,12
1031,R-02,1900-01-01T15:00:00.000Z,15
1031,R-02,1900-01-01T16:00:00.000Z,15
1031,R-02,1900-01-01T17:00:00.000Z,15
1031,R-02,1900-01-01T18:00:00.000Z,13
1031,R-02,1900-01-01T19:00:00.000Z,10
1031,R-02,1900-01-01T20:00:00.000Z,9
1031,R-02,1900-01-01T21:00:00.000Z,3
1031,R-02,1900-01-01T22:00:00.000Z,3
1031,R-02,1900-01-01T23:00:00.000Z,2
1032,1002,1900-01-01T05:00:00.000Z,6
1032,1002,1900-01-01T06:00:00.000Z,8
1032,1002,1900-01-01T07:00:00.000Z,8
1032,1002,1900-01-01T08:00:00.000Z,8
1032,1002,1900-01-01T09:00:00.000Z,6
1032,1002,1900-01-01T10:00:00.000Z,6
1032,1002,1900-01-01T11:00:00.000Z,6
1032,1002,1900-01-01T12:00:00.000Z,6
1032,1002,1900-01-01T13:00:00.000Z,6
1032,1002,1900-01-01T14:00:00.000Z,8
1032,1002,1900-01-01T15:00:00.000Z,8
1032,1002,1900-01-01T16:00:00.000Z,8
1032,1002,1900-01-01T17:00:00.000Z,8
1032,1002,1900-01-01T18:00:00.000Z,8
1032,1002,1900-01-01T19:00:00.000Z,6
1032,1002,1900-01-01T20:00:00.000Z,6
1032,1002,1900-01-01T21:00:00.000Z,4
1032,1002,1900-01-01T22:00:00.000Z,4
1032,1002,1900-01-01T23:00:00.000Z,2
1033,1032,1900-01-01T05:00:00.000Z,6
1033,1032,1900-01-01T06:00:00.000Z,8
1033,1032,1900-01-01T07:00:00.000Z,8
1033,1032,1900-01-01T08:00:00.000Z,8
1033,1032,1900-01-01T09:00:00.000Z,6
1033,1032,1900-01-01T10:00:00.000Z,6
1033,1032,1900-01-01T11:00:00.000Z,6
1033,1032,1900-01-01T12:00:00.000Z,6
1033,1032,1900-01-01T13:00:00.000Z,6
1033,1032,1900-01-01T14:00:00.000Z,8
1033,1032,1900-01-01T15:00:00.000Z,8
1033,1032,1900-01-01T16:00:00.000Z,8
1033,1032,1900-01-01T17:00:00.000Z,8
1033,1032,1900-01-01T18:00:00.000Z,8
1033,1032,1900-01-01T19:00:00.000Z,6
1033,1032,1900-01-01T20:00:00.000Z,6
1033,1032,1900-01-01T21:00:00.000Z,4
1033,1032,1900-01-01T22:00:00.000Z,4
1033,1032,1900-01-01T23:00:00.000Z,2
1034,1033,1900-01-01T04:00:00.000Z,2
1034,1033,1900-01-01T05:00:00.000Z,4
1034,1033,1900-01-01T06:00:00.000Z,8
1034,1033,1900-01-01T07:00:00.000Z,8
1034,1033,1900-01-01T08:00:00.000Z,8
1034,1033,1900-01-01T09:00:00.000Z,6
1034,1033,1900-01-01T10:00:00.000Z,6
1034,1033,1900-01-01T11:00:00.000Z,6
1034,1033,1900-01-01T12:00:00.000Z,6
1034,1033,1900-01-01T13:00:00.000Z,6
1034,1033,1900-01-01T14:00:00.000Z,8
1034,1033,1900-01-01T15:00:00.000Z,8
1034,1033,1900-01-01T16:00:00.000Z,8
1034,1033,1900-01-01T17:00:00.000Z,8
1034,1033,1900-01-01T18:00:00.000Z,8
1034,1033,1900-01-01T19:00:00.000Z,6
1034,1033,1900-01-01T20:00:00.000Z,6
1034,1033,1900-01-01T21:00:00.000Z,6
1034,1033,1900-01-01T22:00:00.000Z,4
1035,1160,1900-01-01T04:00:00.000Z,2
1035,1160,1900-01-01T05:00:00.000Z,4
1035,1160,1900-01-01T06:00:00.000Z,8
1035,1160,1900-01-01T07:00:00.000Z,8
1035,1160,1900-01-01T08:00:00.000Z,8
1035,1160,1900-01-01T09:00:00.000Z,6
1035,1160,1900-01-01T10:00:00.000Z,6
1035,1160,1900-01-01T11:00:00.000Z,6
1035,1160,1900-01-01T12:00:00.000Z,6
1035,1160,1900-01-01T13:00:00.000Z,6
1035,1160,1900-01-01T14:00:00.000Z,8
1035,1160,1900-01-01T15:00:00.000Z,8
1035,1160,1900-01-01T16:00:00.000Z,8
1035,1160,1900-01-01T17:00:00.000Z,8
1035,1160,1900-01-01T18:00:00.000Z,8
1035,1160,1900-01-01T19:00:00.000Z,6
1035,1160,1900-01-01T20:00:00.000Z,6
1035,1160,1900-01-01T21:00:00.000Z,6
1035,1160,1900-01-01T22:00:00.000Z,4
1036,1217,1900-01-01T04:00:00.000Z,2
1036,1217,1900-01-01T05:00:00.000Z,4
1036,1217,1900-01-01T06:00:00.000Z,8
1036,1217,1900-01-01T07:00:00.000Z,8
1036,1217,1900-01-01T08:00:00.000Z,8
1036,1217,1900-01-01T09:00:00.000Z,8
1036,1217,1900-01-01T10:00:00.000Z,6
1036,1217,1900-01-01T11:00:00.000Z,6
1036,1217,1900-01-01T12:00:00.000Z,6
1036,1217,1900-01-01T13:00:00.000Z,6
1036,1217,1900-01-01T14:00:00.000Z,6
1036,1217,1900-01-01T15:00:00.000Z,8
1036,1217,1900-01-01T16:00:00.000Z,8
1036,1217,1900-01-01T17:00:00.000Z,8
1036,1217,1900-01-01T18:00:00.000Z,8
1036,1217,1900-01-01T19:00:00.000Z,8
1036,1217,1900-01-01T20:00:00.000Z,6
1036,1217,1900-01-01T21:00:00.000Z,4
1036,1217,1900-01-01T22:00:00.000Z,4
1037,1036,1900-01-01T04:00:00.000Z,2
1037,1036,1900-01-01T05:00:00.000Z,4
1037,1036,1900-01-01T06:00:00.000Z,8
1037,1036,1900-01-01T07:00:00.000Z,8
1037,1036,1900-01-01T08:00:00.000Z,8
1037,1036,1900-01-01T09:00:00.000Z,8
1037,1036,1900-01-01T10:00:00.000Z,6
1037,1036,1900-01-01T11:00:00.000Z,6
1037,1036,1900-01-01T12:00:00.000Z,6
1037,1036,1900-01-01T13:00:00.000Z,6
1037,1036,1900-01-01T14:00:00.000Z,8
1037,1036,1900-01-01T15:00:00.000Z,8
1037,1036,1900-01-01T16:00:00.000Z,8
1037,1036,1900-01-01T17:00:00.000Z,8
1037,1036,1900-01-01T18:00:00.000Z,8
1037,1036,1900-01-01T19:00:00.000Z,6
1037,1036,1900-01-01T20:00:00.000Z,6
1037,1036,1900-01-01T21:00:00.000Z,4
1037,1036,1900-01-01T22:00:00.000Z,4
1038,1037,1900-01-01T04:00:00.000Z,2
1038,1037,1900-01-01T05:00:00.000Z,4
1038,1037,1900-01-01T06:00:00.000Z,8
1038,1037,1900-01-01T07:00:00.000Z,8
1038,1037,1900-01-01T08:00:00.000Z,8
1038,1037,1900-01-01T09:00:00.000Z,8
1038,1037,1900-01-01T10:00:00.000Z,6
1038,1037,1900-01-01T11:00:00.000Z,6
1038,1037,1900-01-01T12:00:00.000Z,6
1038,1037,1900-01-01T13:00:00.000Z,6
1038,1037,1900-01-01T14:00:00.000Z,8
1038,1037,1900-01-01T15:00:00.000Z,8
1038,1037,1900-01-01T16:00:00.000Z,8
1038,1037,1900-01-01T17:00:00.000Z,8
1038,1037,1900-01-01T18:00:00.000Z,8
1038,1037,1900-01-01T19:00:00.000Z,6
1038,1037,1900-01-01T20:00:00.000Z,6
1038,1037,1900-01-01T21:00:00.000Z,4
1038,1037,1900-01-01T22:00:00.000Z,4
1039,1038,1900-01-01T04:00:00.000Z,2
1039,1038,1900-01-01T05:00:00.000Z,4
1039,1038,1900-01-01T06:00:00.000Z,8
1039,1038,1900-01-01T07:00:00.000Z,8
1039,1038,1900-01-01T08:00:00.000Z,8
1039,1038,1900-01-01T09:00:00.000Z,8
1039,1038,1900-01-01T10:00:00.000Z,6
1039,1038,1900-01-01T11:00:00.000Z,6
1039,1038,1900-01-01T12:00:00.000Z,6
1039,1038,1900-01-01T13:00:00.000Z,6
1039,1038,1900-01-01T14:00:00.000Z,8
1039,1038,1900-01-01T15:00:00.000Z,8
1039,1038,1900-01-01T16:00:00.000Z,8
1039,1038,1900-01-01T17:00:00.000Z,8
1039,1038,1900-01-01T18:00:00.000Z,8
1039,1038,1900-01-01T19:00:00.000Z,6
1039,1038,1900-01-01T20:00:00.000Z,6
1039,1038,1900-01-01T21:00:00.000Z,4
1039,1038,1900-01-01T22:00:00.000Z,4
1040,1039,1900-01-01T04:00:00.000Z,2
1040,1039,1900-01-01T05:00:00.000Z,4
1040,1039,1900-01-01T06:00:00.000Z,8
1040,1039,1900-01-01T07:00:00.000Z,8
1040,1039,1900-01-01T08:00:00.000Z,8
1040,1039,1900-01-01T09:00:00.000Z,8
1040,1039,1900-01-01T10:00:00.000Z,6
1040,1039,1900-01-01T11:00:00.000Z,6
1040,1039,1900-01-01T12:00:00.000Z,6
1040,1039,1900-01-01T13:00:00.000Z,6
1040,1039,1900-01-01T14:00:00.000Z,8
1040,1039,1900-01-01T15:00:00.000Z,8
1040,1039,1900-01-01T16:00:00.000Z,8
1040,1039,1900-01-01T17:00:00.000Z,8
1040,1039,1900-01-01T18:00:00.000Z,8
1040,1039,1900-01-01T19:00:00.000Z,6
1040,1039,1900-01-01T20:00:00.000Z,6
1040,1039,1900-01-01T21:00:00.000Z,4
1040,1039,1900-01-01T22:00:00.000Z,4
1041,1040,1900-01-01T04:00:00.000Z,2
1041,1040,1900-01-01T05:00:00.000Z,4
1041,1040,1900-01-01T06:00:00.000Z,8
1041,1040,1900-01-01T07:00:00.000Z,8
1041,1040,1900-01-01T08:00:00.000Z,8
1041,1040,1900-01-01T09:00:00.000Z,8
1041,1040,1900-01-01T10:00:00.000Z,6
1041,1040,1900-01-01T11:00:00.000Z,6
1041,1040,1900-01-01T12:00:00.000Z,6
1041,1040,1900-01-01T13:00:00.000Z,6
1041,1040,1900-01-01T14:00:00.000Z,8
1041,1040,1900-01-01T15:00:00.000Z,8
1041,1040,1900-01-01T16:00:00.000Z,8
1041,1040,1900-01-01T17:00:00.000Z,8
1041,1040,1900-01-01T18:00:00.000Z,8
1041,1040,1900-01-01T19:00:00.000Z,6
1041,1040,1900-01-01T20:00:00.000Z,6
1041,1040,1900-01-01T21:00:00.000Z,4
1041,1040,1900-01-01T22:00:00.000Z,4
1042,1044,1900-01-01T04:00:00.000Z,2
1042,1044,1900-01-01T05:00:00.000Z,6
1042,1044,1900-01-01T06:00:00.000Z,8
1042,1044,1900-01-01T07:00:00.000Z,8
1042,1044,1900-01-01T08:00:00.000Z,8
1042,1044,1900-01-01T09:00:00.000Z,6
1042,1044,1900-01-01T10:00:00.000Z,6
1042,1044,1900-01-01T11:00:00.000Z,6
1042,1044,1900-01-01T12:00:00.000Z,6
1042,1044,1900-01-01T13:00:00.000Z,6
1042,1044,1900-01-01T14:00:00.000Z,8
1042,1044,1900-01-01T15:00:00.000Z,8
1042,1044,1900-01-01T16:00:00.000Z,8
1042,1044,1900-01-01T17:00:00.000Z,8
1042,1044,1900-01-01T18:00:00.000Z,8
1042,1044,1900-01-01T19:00:00.000Z,6
1042,1044,1900-01-01T20:00:00.000Z,6
1042,1044,1900-01-01T21:00:00.000Z,4
1042,1044,1900-01-01T22:00:00.000Z,4
1043,1042,1900-01-01T04:00:00.000Z,2
1043,1042,1900-01-01T05:00:00.000Z,6
1043,1042,1900-01-01T06:00:00.000Z,8
1043,1042,1900-01-01T07:00:00.000Z,8
1043,1042,1900-01-01T08:00:00.000Z,8
1043,1042,1900-01-01T09:00:00.000Z,6
1043,1042,1900-01-01T10:00:00.000Z,6
1043,1042,1900-01-01T11:00:00.000Z,6
1043,1042,1900-01-01T12:00:00.000Z,6
1043,1042,1900-01-01T13:00:00.000Z,6
1043,1042,1900-01-01T14:00:00.000Z,8
1043,1042,1900-01-01T15:00:00.000Z,8
1043,1042,1900-01-01T16:00:00.000Z,8
1043,1042,1900-01-01T17:00:00.000Z,8
1043,1042,1900-01-01T18:00:00.000Z,8
1043,1042,1900-01-01T19:00:00.000Z,6
1043,1042,1900-01-01T20:00:00.000Z,6
1043,1042,1900-01-01T21:00:00.000Z,4
1043,1042,1900-01-01T22:00:00.000Z,4
1044,1041,1900-01-01T04:00:00.000Z,2
1044,1041,1900-01-01T05:00:00.000Z,4
1044,1041,1900-01-01T06:00:00.000Z,8
1044,1041,1900-01-01T07:00:00.000Z,8
1044,1041,1900-01-01T08:00:00.000Z,8
1044,1041,1900-01-01T09:00:00.000Z,8
1044,1041,1900-01-01T10:00:00.000Z,6
1044,1041,1900-01-01T11:00:00.000Z,6
1044,1041,1900-01-01T12:00:00.000Z,6
1044,1041,1900-01-01T13:00:00.000Z,6
1044,1041,1900-01-01T14:00:00.000Z,8
1044,1041,1900-01-01T15:00:00.000Z,8
1044,1041,1900-01-01T16:00:00.000Z,8
1044,1041,1900-01-01T17:00:00.000Z,8
1044,1041,1900-01-01T18:00:00.000Z,8
1044,1041,1900-01-01T19:00:00.000Z,6
1044,1041,1900-01-01T20:00:00.000Z,6
1044,1041,1900-01-01T21:00:00.000Z,4
1044,1041,1900-01-01T22:00:00.000Z,4
1047,1303,1900-01-01T06:00:00.000Z,3
1047,1303,1900-01-01T07:00:00.000Z,4
1047,1303,1900-01-01T08:00:00.000Z,4
1047,1303,1900-01-01T09:00:00.000Z,1
1047,1303,1900-01-01T14:00:00.000Z,4
1047,1303,1900-01-01T15:00:00.000Z,4
1047,1303,1900-01-01T16:00:00.000Z,4
1047,1303,1900-01-01T17:00:00.000Z,3
1048,1047,1900-01-01T06:00:00.000Z,3
1048,1047,1900-01-01T07:00:00.000Z,4
1048,1047,1900-01-01T08:00:00.000Z,4
1048,1047,1900-01-01T09:00:00.000Z,1
1048,1047,1900-01-01T14:00:00.000Z,4
1048,1047,1900-01-01T15:00:00.000Z,4
1048,1047,1900-01-01T16:00:00.000Z,4
1048,1047,1900-01-01T17:00:00.000Z,3
1052,1003,1900-01-01T05:00:00.000Z,2
1052,1003,1900-01-01T06:00:00.000Z,4
1052,1003,1900-01-01T07:00:00.000Z,4
1052,1003,1900-01-01T08:00:00.000Z,4
1052,1003,1900-01-01T09:00:00.000Z,4
1052,1003,1900-01-01T10:00:00.000Z,4
1052,1003,1900-01-01T11:00:00.000Z,4
1052,1003,1900-01-01T12:00:00.000Z,4
1052,1003,1900-01-01T13:00:00.000Z,4
1052,1003,1900-01-01T14:00:00.000Z,4
1052,1003,1900-01-01T15:00:00.000Z,4
1052,1003,1900-01-01T16:00:00.000Z,4
1052,1003,1900-01-01T17:00:00.000Z,4
1052,1003,1900-01-01T18:00:00.000Z,4
1052,1003,1900-01-01T19:00:00.000Z,4
1052,1003,1900-01-01T20:00:00.000Z,4
1052,1003,1900-01-01T21:00:00.000Z,4
1052,1053,1900-01-01T00:00:00.000Z,2
1052,1053,1900-01-01T01:00:00.000Z,2
1052,1053,1900-01-01T02:00:00.000Z,2
1052,1053,1900-01-01T04:00:00.000Z,1
1053,1052,1900-01-01T05:00:00.000Z,2
1053,1052,1900-01-01T06:00:00.000Z,4
1053,1052,1900-01-01T07:00:00.000Z,4
1053,1052,1900-01-01T08:00:00.000Z,4
1053,1052,1900-01-01T09:00:00.000Z,4
1053,1052,1900-01-01T10:00:00.000Z,4
1053,1052,1900-01-01T11:00:00.000Z,4
1053,1052,1900-01-01T12:00:00.000Z,4
1053,1052,1900-01-01T13:00:00.000Z,4
1053,1052,1900-01-01T14:00:00.000Z,4
1053,1052,1900-01-01T15:00:00.000Z,4
1053,1052,1900-01-01T16:00:00.000Z,4
1053,1052,1900-01-01T17:00:00.000Z,4
1053,1052,1900-01-01T18:00:00.000Z,4
1053,1052,1900-01-01T19:00:00.000Z,4
1053,1052,1900-01-01T20:00:00.000Z,4
1053,1052,1900-01-01T21:00:00.000Z,4
1053,1054,1900-01-01T00:00:00.000Z,2
1053,1054,1900-01-01T01:00:00.000Z,2
1053,1054,1900-01-01T02:00:00.000Z,2
1053,1054,1900-01-01T04:00:00.000Z,1
1053,1199,1900-01-01T05:00:00.000Z,2
1054,1055,1900-01-01T00:00:00.000Z,2
1054,1055,1900-01-01T01:00:00.000Z,2
1054,1055,1900-01-01T02:00:00.000Z,2
1054,1055,1900-01-01T05:00:00.000Z,1
1054,1056,1900-01-01T04:00:00.000Z,3
1054,1056,1900-01-01T05:00:00.000Z,9
1054,1056,1900-01-01T06:00:00.000Z,12
1054,1056,1900-01-01T07:00:00.000Z,12
1054,1056,1900-01-01T08:00:00.000Z,12
1054,1056,1900-01-01T09:00:00.000Z,12
1054,1056,1900-01-01T10:00:00.000Z,12
1054,1056,1900-01-01T11:00:00.000Z,12
1054,1056,1900-01-01T12:00:00.000Z,12
1054,1056,1900-01-01T13:00:00.000Z,12
1054,1056,1900-01-01T14:00:00.000Z,12
1054,1056,1900-01-01T15:00:00.000Z,12
1054,1056,1900-01-01T16:00:00.000Z,12
1054,1056,1900-01-01T17:00:00.000Z,12
1054,1056,1900-01-01T18:00:00.000Z,12
1054,1056,1900-01-01T19:00:00.000Z,12
1054,1056,1900-01-01T20:00:00.000Z,12
1054,1056,1900-01-01T21:00:00.000Z,12
1054,1056,1900-01-01T22:00:00.000Z,9
1054,1056,1900-01-01T23:00:00.000Z,6
1054,1301,1900-01-01T05:00:00.000Z,2
1054,1301,1900-01-01T06:00:00.000Z,4
1054,1301,1900-01-01T07:00:00.000Z,6
1054,1301,1900-01-01T08:00:00.000Z,4
1054,1301,1900-01-01T09:00:00.000Z,4
1054,1301,1900-01-01T10:00:00.000Z,4
1054,1301,1900-01-01T11:00:00.000Z,4
1054,1301,1900-01-01T12:00:00.000Z,4
1054,1301,1900-01-01T13:00:00.000Z,4
1054,1301,1900-01-01T14:00:00.000Z,2
1054,1301,1900-01-01T15:00:00.000Z,4
1054,1301,1900-01-01T16:00:00.000Z,4
1054,1301,1900-01-01T17:00:00.000Z,4
1054,1301,1900-01-01T18:00:00.000Z,4
1054,1301,1900-01-01T19:00:00.000Z,4
1054,1301,1900-01-01T20:00:00.000Z,4
1054,1301,1900-01-01T21:00:00.000Z,4
1055,1054,1900-01-01T05:00:00.000Z,2
1055,1054,1900-01-01T06:00:00.000Z,4
1055,1054,1900-01-01T07:00:00.000Z,6
1055,1054,1900-01-01T08:00:00.000Z,4
1055,1054,1900-01-01T09:00:00.000Z,4
1055,1054,1900-01-01T10:00:00.000Z,4
